X,Y,FID,SWID,NAME,LADDR,LADDR2,LCITY,LSTATE,LZIP,LZIP4,COUNTRY,TYPE,PHONE,CONAME,COFIPS,LAT,LON,METHOD,REG_ID,NAICS_CODE,NAICS_DESC,STATUS_DAT,URL,LastVer
-80.67888838,34.01069098,1342,450010,NORTHEAST SANITARY LANDFILL INCORPORATED,1581 W VACO RD, ,EASTOVER,SC,29044, ,US,MUNICIPAL, ,RICHLAND,45079,34.010691,-80.678888,IMAGERY,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-30T00:00:00.000Z,http://www.scdhec.gov/environment/lwm/recycle/annual_report.htm#solidwastereport,2012-12-10T00:00:00.000Z
-102.8526457,38.09919695,1343,80046,MCCLAVE SWDS,COUNTY ROAD 30, ,MCCLAVE,CO,81057, ,US,MUNICIPAL, ,BENT,8011,38.099197,-102.852646,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-01-30T00:00:00.000Z
-79.06090766,38.08240326,1344,510035,AUGUSTA REGIONAL LANDFILL,749 CHRISTIAN CREEK RD, ,STAUNTON,VA,24401, ,US,MUNICIPAL,5403372857,AUGUSTA,51015,38.082403,-79.060908,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-30T00:00:00.000Z,http://www.deq.state.va.us/Programs/LandProtectionRevitalization/SolidHazardousWasteRegulatoryPrograms/SolidWaste/LinksInformation.aspx,2012-11-07T00:00:00.000Z
-76.58358186,39.20329423,1345,240024,CURTIS CREEK PF & TS,23 STAHL POINT RD, ,BALTIMORE,MD,21226, ,US,C&D, ,ANNE ARUNDEL,24001,39.203294,-76.583582,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-12-22T00:00:00.000Z,http://www.mde.state.md.us/programs/Land/SolidWaste/PermittedFacilities/Pages/Programs/LandPrograms/Solid_Waste/facilities/index.aspx,2012-11-07T00:00:00.000Z
-94.90285997,42.07047749,1346,190014,CARROLL COUNTY SANITARY LANDFILL/RECYCLING CENTER,19111 KITTYHAWK AVENUE, ,CARROLL,IA,51401, ,US,BOTH,7127925001,CARROLL,19027,42.070477,-94.90286,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-10-22T00:00:00.000Z,https://programs.iowadnr.gov/solidwaste/reports/PFD.aspx,2013-02-28T00:00:00.000Z
-120.158066,40.16155496,1347,60115,SIERRA  ARMY DEPOT,1 MILE NORTH OF HERLONG, ,HERLONG,CA,96113, ,US,BOTH, ,LASSEN,6035,40.161555,-120.158066,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-97.81300492,34.92810353,1348,400019,SOUTHERN PLAINS LANDFILL,HIGHWAY 19, ,ALEX,OK,73002, ,US,MUNICIPAL,4057852060,GRADY,40051,34.928104,-97.813005,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.ok.us/LPDnew/SW/landfill.htm,2013-03-13T00:00:00.000Z
-91.58748389,45.8138932,1349,550035,B & B WASTE FACILITY LLC,JUNCTION DAWN RD & HWY 70, ,STONE LAKE,WI,54876, ,US,BOTH, ,WASHBURN,55129,45.813893,-91.587484,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-29T00:00:00.000Z,http://dnr.wi.gov/topic/Landfills/,2013-03-08T00:00:00.000Z
-71.59017085,42.25688805,1350,250043,EL HARVEY C&D PROCESSING FACILITY,68 HOPKINTON RD, ,WESTBOROUGH,MA,1581, ,US,C&D,508 8363000,WORCESTER,25027,42.256888,-71.590171,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.mass.gov/dep/recycle/solid/swfacil.htm,2012-11-07T00:00:00.000Z
-104.4918677,39.84304781,1351,80047,EAST REGIONAL LANDFILL,8201 SCHUMAKER ROAD, ,BENNETT,CO,80102, ,US,MUNICIPAL, ,ADAMS,8001,39.843048,-104.491868,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-01-30T00:00:00.000Z
-69.89081676,44.7935299,1352,230021,ANSON-MADISON SANITARY DIST,ARNOLD STREET, ,MADISON,ME,4911, ,US,MUNICIPAL,2076965211,SOMERSET,23025,44.79353,-69.890817,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.maine.gov/dep/maps-data/data.html,2012-11-20T00:00:00.000Z
-80.58029627,40.37948858,1353,540005,BROOKE/VALERO LANDFILL,PETRILLO ROAD, ,WEIRTON,WV,26062, ,US,MUNICIPAL,3047480014,BROOKE,54009,40.379489,-80.580296,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-02-21T00:00:00.000Z,http://www.state.wv.us/swmb/Admn/Index.htm,2013-01-15T00:00:00.000Z
-80.77756625,34.10681695,1354,450011,RICHLAND COUNTY LANDFILL,1047 HIGHWAY CHURCH ROAD, ,ELGIN,SC,29045,9119,US,BOTH, ,RICHLAND,45079,34.106817,-80.777566,IMAGERY,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-30T00:00:00.000Z,http://www.scdhec.gov/environment/lwm/recycle/annual_report.htm#solidwastereport,2012-12-10T00:00:00.000Z
-76.44344928,38.38136127,1355,240025,APPEAL MUNICIPAL LANDFILL,401 SWEETWATER RD, ,LUSBY,MD,20678, ,US,MUNICIPAL, ,CALVERT,24009,38.381361,-76.443449,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-26T00:00:00.000Z,http://www.mde.state.md.us/programs/Land/SolidWaste/PermittedFacilities/Pages/Programs/LandPrograms/Solid_Waste/facilities/index.aspx,2012-11-07T00:00:00.000Z
-117.7550304,41.02964171,1356,320024,HUMBOLDT COUNTY REGIONAL LANDFILL,10 MILES N OF WINNEMUCCA ON WINNEMUCCA MTN RD, ,WINNEMUCCA,NV,89445, ,US,BOTH, ,HUMBOLDT,32013,41.029642,-117.75503,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-08T00:00:00.000Z
-95.63323369,41.02466362,1357,190015,LOESS HILLS REGIONAL SANITARY LANDFILL,"59722 290TH ST, MALVERN, IA, 51551", ,MALVERN,IA,51551, ,US,BOTH,7126248039,MILLS,19129,41.024664,-95.633234,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-29T00:00:00.000Z,https://programs.iowadnr.gov/solidwaste/reports/PFD.aspx,2013-02-28T00:00:00.000Z
-71.52262289,42.73263279,1358,330001,FOUR HILLS LANDFILL,840 WEST HOLLIS STREET, ,NASHUA,NH,3062, ,US,MUNICIPAL, ,HILLSBOROUGH,33011,42.732633,-71.522623,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-20T00:00:00.000Z,http://www.nashuanh.gov/CityGovernment/Departments/PublicWorks/SolidWaste/FourHillsLandfill/tabid/550/Default.aspx,2012-11-16T00:00:00.000Z
-97.98994318,35.19184326,1359,400020,GREAT PLAINS WASTE MANAGEMENT LANDFILL,N2810 ROAD, ,POCASSET,OK,73709, ,US,MUNICIPAL,4058180000,GRADY,40051,35.191843,-97.989943,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.ok.us/LPDnew/SW/landfill.htm,2013-03-13T00:00:00.000Z
-91.84110311,45.69402317,1360,550036,BFI WASTE SYSTEMS OF NORTH AMERICA INC,W5987 CTH D, ,SARONA TN,WI,54870, ,US,BOTH,7154693356,WASHBURN,55129,45.694023,-91.841103,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-29T00:00:00.000Z,http://dnr.wi.gov/topic/Landfills/,2013-03-08T00:00:00.000Z
-104.4964263,39.85360251,1361,80048,CONSERVATION SERVICES INC. LANDFILL,41800 EAST 88TH AVENUE, ,BENNETT,CO,80102, ,US,MUNICIPAL, ,ADAMS,8001,39.853603,-104.496426,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-04T00:00:00.000Z
-81.61612712,38.31448822,1362,540006,CITY OF CHARLESTON LANDFILL,LANDFILL ROAD, ,CHARLESTON,WV,25304, ,US,MUNICIPAL,3049251192,KANAWHA,54039,38.314488,-81.616127,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-02-21T00:00:00.000Z,http://www.state.wv.us/swmb/Admn/Index.htm,2013-01-15T00:00:00.000Z
-76.56635403,38.50824501,1363,240026,HANCE LCD LANDFILL,W OF RTE. 2 & 506, ,PRINCE FREDERICK,MD,20678, ,US,C&D, ,CALVERT,24009,38.508245,-76.566354,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2015-12-02T00:00:00.000Z,http://www.mde.state.md.us/programs/Land/SolidWaste/PermittedFacilities/Pages/Programs/LandPrograms/Solid_Waste/facilities/index.aspx,2012-11-07T00:00:00.000Z
-71.42195726,42.82242833,1364,330002,HUDSON LANDFILL,OLD LANDFILL ROAD, ,HUDSON,NH,3501, ,US,C&D,6038866018,HILLSBOROUGH,33011,42.822428,-71.421957,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-20T00:00:00.000Z,http://www.hudsonnh.gov/departments/highway/faq,2012-11-20T00:00:00.000Z
-95.7686148,41.64215518,1365,190016,HARRISON COUNTY SANITARY LANDFILL,"2812 HIGHWAY 30, LOGAN, IA, 51546", ,LOGAN,IA,51546, ,US,BOTH,7126443093,HARRISON,19085,41.642155,-95.768615,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-02-19T00:00:00.000Z,https://programs.iowadnr.gov/solidwaste/reports/PFD.aspx,2013-02-28T00:00:00.000Z
-80.73455588,33.97610619,1366,450012,CAROLINA GRADING,MCDOWELL LANE, ,EASTOVER,SC,29044, ,US,C&D, ,RICHLAND,45079,33.976106,-80.734556,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-30T00:00:00.000Z,http://www.scdhec.gov/environment/lwm/recycle/annual_report.htm#solidwastereport,2012-12-10T00:00:00.000Z
-117.1482157,40.75053729,1367,320025,NORTH VALMY STATION-FLY ASH PIT,SW OF EXIT 216 ON I-80, ,VALMY,NV,89438, ,US,BOTH, ,HUMBOLDT,32013,40.750537,-117.148216,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-12T00:00:00.000Z
-95.83291813,34.95014056,1368,400021,CITY OF MCALESTER LANDFILL,HIGHWAY 270/W CARL ALBERT PARKWAY, ,MCALESTER,OK,74501, ,US,MUNICIPAL,9184214900,PITTSBURG,40121,34.950141,-95.832918,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.ok.us/LPDnew/SW/landfill.htm,2013-03-13T00:00:00.000Z
-69.46104609,44.88456209,1369,230022,"HARTLAND, TOWN OF",PLEASANT STREET, ,HARTLAND,ME,4943, ,US,MUNICIPAL,2079384401,SOMERSET,23025,44.884562,-69.461046,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.maine.gov/dep/maps-data/data.html,2012-11-20T00:00:00.000Z
-90.90670249,46.56421057,1370,550037,OEI WOODBURY LANE SM DEMO LF,SE NE S10 T47N R04W, ,ASHLAND,WI,54806, ,US,BOTH, ,ASHLAND,55003,46.564211,-90.906702,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-29T00:00:00.000Z,http://dnr.wi.gov/topic/Landfills/,2013-03-08T00:00:00.000Z
-104.9968961,39.8147131,1371,80049,WASTE SPECIALTIES HURON LANDFILL,6555 HURON STREET, ,DENVER,CO,80221, ,US,MUNICIPAL, ,ADAMS,8001,39.814713,-104.996896,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-04T00:00:00.000Z
-80.37892664,37.81805016,1372,540007,GREENBRIAR COUNTY SWA LANDFILL,HARPER ROAD, ,LEWISBURG,WV,24901, ,US,MUNICIPAL,3046452489,GREENBRIER,54025,37.81805,-80.378927,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-02-21T00:00:00.000Z,http://www.state.wv.us/swmb/Admn/Index.htm,2013-01-15T00:00:00.000Z
-76.46169855,38.42571691,1373,240027,HOWLIN LCD LANDFILL,8500 NURSERY RD, ,LUSBY,MD,20657, ,US,C&D, ,CALVERT,24009,38.425717,-76.461699,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-05-22T00:00:00.000Z,http://www.mde.state.md.us/programs/Land/SolidWaste/PermittedFacilities/Pages/Programs/LandPrograms/Solid_Waste/facilities/index.aspx,2012-11-07T00:00:00.000Z
-70.97102207,43.24823891,1374,330003,WMSOLUTIONS ROCHESTER,30 ROCHESTER NECK ROAD, ,ROCHESTER,NH,3839, ,US,BOTH,6033302119,STRAFFORD,33017,43.248239,-70.971022,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-20T00:00:00.000Z,http://www.wmsolutions.com/facilities/results.asp?state=NH,2012-11-20T00:00:00.000Z
-118.5440074,40.18160507,1375,320026,PERSHING COUNTY LANDFILL,4 MILES W OF LOVELOCK ON LONE MTN RD, ,LOVELOCK,NV,89419, ,US,BOTH, ,PERSHING,32027,40.181605,-118.544007,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-08T00:00:00.000Z
-94.1644479,41.86664475,1376,190017,METRO PARK WEST LANDFILL (FORMERLY NORTH DALLAS),2499 337TH ST, ,PERRY,IA,50220, ,US,BOTH,5153337273,GREENE,19073,41.866645,-94.164448,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2015-10-19T00:00:00.000Z,https://programs.iowadnr.gov/solidwaste/reports/PFD.aspx,2013-02-28T00:00:00.000Z
-80.37019955,33.1373992,1377,450013,OAKRIDGE LANDFILL INCORPORATED,2183 HIGHWAY 78, ,DORCHESTER,SC,29437, ,US,MUNICIPAL, ,DORCHESTER,45035,33.137399,-80.3702,IMAGERY,1.10009E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-30T00:00:00.000Z,http://www.scdhec.gov/environment/lwm/recycle/annual_report.htm#solidwastereport,2012-12-07T00:00:00.000Z
-104.5649405,39.31380829,1378,80050,EAST CENTRAL ELBERT COUNTY LANDFILL,5281 COUNTY ROAD 124, ,ELIZABETH,CO,80107, ,US,MUNICIPAL, ,ELBERT,8039,39.313808,-104.56494,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-01T00:00:00.000Z
-95.68428302,34.89663106,1379,400022,PITTSBURG COUNTY LANDFILL,5953 E HIGHWAY 270, ,MCALESTER,OK,74501, ,US,MUNICIPAL,9184260985,PITTSBURG,40121,34.896631,-95.684283,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.ok.us/LPDnew/SW/landfill.htm,2013-03-13T00:00:00.000Z
-69.65120405,44.69570595,1380,230023,SD WARREN CO,ROUTE 201, ,CUMBERLAND CENTER,ME,4021, ,US,C&D,2072383000,SOMERSET,23025,44.695706,-69.651204,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.maine.gov/dep/maps-data/data.html,2012-11-21T00:00:00.000Z
-91.74890217,45.48572278,1381,550038,H & E INC,1320 S WISCONSIN AVE, ,RICE LAKE TN,WI,54868, ,US,BOTH, ,BARRON,55005,45.485723,-91.748902,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-29T00:00:00.000Z,http://dnr.wi.gov/topic/Landfills/,2013-03-08T00:00:00.000Z
-82.01649638,38.40719776,1382,540008,DISPOSAL SERVICES LANDFILL,COUNTY ROAD 34, ,CULLODEN,WV,25510, ,US,MUNICIPAL,3042565569,PUTNAM,54079,38.407198,-82.016496,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-02-21T00:00:00.000Z,http://www.state.wv.us/swmb/Admn/Index.htm,2013-01-15T00:00:00.000Z
-102.516081,40.06096338,1383,80051,YUMA COUNTY SWDS LANDFILL,15738 COUNTY ROAD 34, ,ECKLEY,CO,80727, ,US,MUNICIPAL, ,YUMA,8125,40.060963,-102.516081,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-04T00:00:00.000Z
-80.08454053,32.92040207,1384,450014,PEPPERHILL REGIONAL LANDFILL,FENNELL ROAD, ,NORTH CHARLESTON,SC,29418, ,US,MUNICIPAL, ,DORCHESTER,45035,32.920402,-80.084541,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-30T00:00:00.000Z,http://www.scdhec.gov/environment/lwm/recycle/annual_report.htm#solidwastereport,2012-12-06T00:00:00.000Z
-72.35108267,42.97869551,1385,330004,LANDFILL RECYCLING CNTR & TRANSFER ST,55 OLD SUMMIT ROAD, ,KEENE,NH,3431, ,US,C&D,6033525739,CHESHIRE,33005,42.978696,-72.351083,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-20T00:00:00.000Z,http://www.ci.keene.nh.us/departments/public-works/recycling-center/drop-center,2012-11-20T00:00:00.000Z
-99.28111219,36.42485621,1386,400023,"NW OKLAHOMA SOLID WASTE DISPOSAL AUTHORITY
NW OKLAHOMA SOLID WASTE DISPOSAL AUTHORITY",N2090 ROAD, ,WOODWARD,OK,73801, ,US,MUNICIPAL,5802563975,WOODWARD,40153,36.424856,-99.281112,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.ok.us/LPDnew/SW/landfill.htm,2013-03-13T00:00:00.000Z
-76.51030772,38.48566735,1387,240028,M. T. PARRAN LCD LANDFILL,4005 ST LEONARD RD, ,ST LEONARD,MD,20689, ,US,C&D, ,CALVERT,24009,38.485667,-76.510308,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2014-12-13T00:00:00.000Z,http://www.mde.state.md.us/programs/Land/SolidWaste/PermittedFacilities/Pages/Programs/LandPrograms/Solid_Waste/facilities/index.aspx,2012-11-07T00:00:00.000Z
-69.71334466,44.32169588,1388,230024,"AUGUSTA, CITY OF",7 HATCH HILL ROAD, ,AUGUSTA,ME,4330, ,US,BOTH,2076262435,KENNEBEC,23011,44.321696,-69.713345,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.maine.gov/dep/maps-data/data.html,2012-11-20T00:00:00.000Z
-82.0226491,38.40222181,1389,540009,SYCAMORE LANDFILL,4301 SYCAMORE RIDGE ROAD, ,CULLODEN,WV,25510, ,US,MUNICIPAL,3045622611,PUTNAM,54079,38.402222,-82.022649,IMAGERY/OTHER,1.10034E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-02-21T00:00:00.000Z,http://www.state.wv.us/swmb/Admn/Index.htm,2013-01-15T00:00:00.000Z
-89.65907948,45.02880505,1390,550039,WAUSAU PAPER PRINTING & WRITING LLC CELL #4A,4TH ST & EVERETT ST, ,BROKAW,WI, , ,US,BOTH,7156755169,MARATHON,55073,45.028805,-89.659079,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-29T00:00:00.000Z,http://dnr.wi.gov/topic/Landfills/,2013-03-08T00:00:00.000Z
-94.39085764,44.28027878,1391,270006,VALLEY DEMO & RECYCLING LLC,46003 561ST AVE N, ,NEW ULM,MN,56073, ,US,C&D, ,NICOLLET,27103,44.280279,-94.390858,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.pca.state.mn.us/index.php/waste/waste-and-cleanup/cleanup-programs-and-topics/cleanup-programs/landfills-and-dumps/landfills/dumps-in-minnesota.html,2013-03-01T00:00:00.000Z
-115.7275011,40.83671819,1392,320027,ELKO LANDFILL,2200 PINION RD, ,ELKO,NV,89801, ,US,BOTH, ,ELKO,32007,40.836718,-115.727501,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-08T00:00:00.000Z
-71.15963687,43.01329516,1393,330005,GRAVEL PIT-CHESTER LANDFILL,PRESCOTT RD, ,RAYMOND,NH,3077, ,US,C&D,6038954735,ROCKINGHAM,33015,43.013295,-71.159637,IMAGERY/OTHER,1.10011E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-20T00:00:00.000Z,http://www.raymondnh.gov/publicworks/waste.php,2012-11-20T00:00:00.000Z
-98.40219297,34.52567543,1394,400024,CITY OF LAWTON LANDFILL,8902 SW 11TH STREET, ,LAWTON,OK,73501, ,US,MUNICIPAL,5805813468,COMANCHE,40031,34.525675,-98.402193,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.ok.us/LPDnew/SW/landfill.htm,2013-03-13T00:00:00.000Z
-89.38880525,44.88533871,1395,550040,MARATHON CNTY AREA B LF,R18500 E STH 29, ,RINGLE,WI,54471, ,US,BOTH,7154463339,MARATHON,55073,44.885339,-89.388805,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-29T00:00:00.000Z,http://dnr.wi.gov/topic/Landfills/,2013-03-08T00:00:00.000Z
-96.01272714,43.60415188,1396,270007,MURPHY BENTS DEMO DEBRIS FACILITY,"CR 19, ADRIAN, MN, 56110", ,ADRIAN,MN,56110, ,US,C&D, ,NOBLES,27105,43.604152,-96.012727,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.pca.state.mn.us/index.php/waste/waste-and-cleanup/cleanup-programs-and-topics/cleanup-programs/landfills-and-dumps/landfills/dumps-in-minnesota.html,2013-02-28T00:00:00.000Z
-80.3689948,33.1676538,1397,450015,CAROLINA LF,355 HARRISON ROAD, ,DORCHESTER,SC,29437, ,US,C&D, ,DORCHESTER,45035,33.167654,-80.368995,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-06-30T00:00:00.000Z,http://www.scdhec.gov/environment/lwm/recycle/annual_report.htm#solidwastereport,2012-12-07T00:00:00.000Z
-76.90980307,39.30772891,1398,240029,ALPHA RIDGE MUNICIPAL LANDFILL,2350 MARRIOTSVILLE RD, ,MARRIOTSVILLE,MD,21104, ,US,MUNICIPAL, ,HOWARD,24027,39.307729,-76.909803,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2016-04-04T00:00:00.000Z,http://www.mde.state.md.us/programs/Land/SolidWaste/PermittedFacilities/Pages/Programs/LandPrograms/Solid_Waste/facilities/index.aspx,2012-11-07T00:00:00.000Z
-106.2820518,39.22891693,1399,80052,LAKE COUNTY LANDFILL,1500 COUNTY ROAD 6, ,LEADVILLE,CO,80461, ,US,MUNICIPAL, ,LAKE,8065,39.228917,-106.282052,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-01T00:00:00.000Z
-71.16483705,44.47185324,1400,330010,MT. CARBERRY LANDFILL,1222 HUTCHINS STREET, ,BERLIN,NH,3570, ,US,BOTH, ,COOS,33007,44.471853,-71.164837,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-20T00:00:00.000Z,http://www.avrrdd.org/avrrdd-mt-carberry-landfill-berlin-nh.html,2012-11-16T00:00:00.000Z
-87.6851245,30.30721885,1401,10108,SUNBELT C/D LANDFILL,100 LANDWARD DRIVE, ,GULF SHORES,AL,36542, ,US,C&D,8504281046,BALDWIN,1003,30.307219,-87.685124,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2011-06-29T00:00:00.000Z,http://www.adem.state.al.us/programs/land/guidanceReports.cnt,2012-12-05T00:00:00.000Z
-73.59787499,44.69140686,1402,360037,CLINTON COUNTY LANDFILL,286 SAND RD, ,MORRISONVILLE,NY,12962, ,US,BOTH,5185635514,CLINTON,36019,44.691407,-73.597875,IMAGERY,1.10004E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://www.dec.ny.gov/chemical/23681.html,2012-11-07T00:00:00.000Z
-87.90117123,30.5074883,1403,10109,FAIRHOPE INERT LANDFILL,SECTION STREET, ,FAIRHOPE,AL,36532, ,US,C&D,2519288003,BALDWIN,1003,30.507488,-87.901171,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2011-06-29T00:00:00.000Z,http://www.adem.state.al.us/programs/land/guidanceReports.cnt,2012-12-05T00:00:00.000Z
-114.1345251,40.70005335,1404,320028,WEST WENDOVER LANDFILL,8 MILES SW OF WEST WENDOVER ON LANDFILL RD, ,WEST WENDOVER,NV,89883, ,US,BOTH, ,ELKO,32007,40.700053,-114.134525,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-08T00:00:00.000Z
